Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-G2-AA3C-01A-21R-A39I-07	0	0	0.00303185498001176	0.0316618877660217	0	0.0757492984830114	0.000648490202702752	0	0.00303775893504159	0	0	0.0336993435117778	0.179838773747755	0.00652835554701227	0.0129167918498421	0.601575551711871	0	0	0.0513118932649522	0	0	0	0.28	0.0592147025066374	1.11660413716173
TCGA-DK-AA6L-01A-11R-A39I-07	0	0	0	0.0746086542105794	0	0.0481924123766736	0.0140360680633204	0.0571350988151351	0.0550171685102621	0	0	0.0445648213993985	0.00216212245642318	0.259316111306185	0.0533935448094595	0.13108292423383	0.216401026560539	0	0.0440900472581944	0	0	0	0.01	0.257145003820547	0.991846895849435
TCGA-BT-A20N-01A-11R-A14Y-07	0	0	0.142398095570194	0.0744831633637765	0	0.109410362792047	0.00883228206423525	0.063762297679686	0	0	0.00186670646213353	0	0.00867414802349028	0.123630384802666	0.220590227575874	0.116129027367599	0.0903156598486805	0.0124683269523297	0	0.0119175515507963	0	0.0155217659464919	0.29	0.0563452296284422	1.09281520806152
TCGA-CF-A8HX-01A-11R-A36F-07	0	0	0	0.0148401800677556	0	0.238988325548812	0	0.0334847638759565	0.106586999875906	0	0	0.139954677343592	0.032877264631341	0	0	0.163995711825476	0.0794981990926742	0.140979706278018	0	0	0.0487941714604688	0	0.5	0.0157805809818885	1.09778862377326
TCGA-2F-A9KR-01A-11R-A38B-07	0	0	0.0697078053548672	0.121013437803233	0	0.160004128561261	0	0.116166961186451	0	0	0	0.129068239650116	0.0300612810928797	0.0794512076084123	0.0381576374645372	0.0548305251372137	0.0607359908549843	0.0563164452578601	0.0523027322631442	0	0.0160744084252183	0.0161091993398222	0.38	0.0320037953545552	1.08011992262813
TCGA-5N-A9KM-01A-11R-A42T-07	0	0	0.0284818810076336	0.231095969194868	0	0.175149434341968	0.0621607826215494	0.00511711013749329	0	0	0	0.0398631249290803	0.109839843446055	0	0.0537429597374987	0.226585610996329	0	0.00242353977119681	0.0655397438163286	0	0	0	0.02	0.192649417097194	1.01056830384759
TCGA-4Z-AA80-01A-11R-A39I-07	0.136809416946859	0	0.216148366760854	0.138625234084571	0.00353861011596092	0	0.0394103364846933	0.0945610904551334	0.0056305847266673	0	0	0.0585695809036949	0	0	0.079417755223491	0.131244399599058	0	0.0725947207537122	0.0215282240237264	0	0.00192167992157737	0	0.38	0.0343393141508936	1.06146164944959
TCGA-GD-A3OP-01A-21R-A220-07	0.0370306947987707	0	0	0.0285988013946644	0	0.174499340868147	0	0.0709754769339705	0.0101623719189744	0.0463859464886368	0	0.0758355571164589	0	0	0.11983188631561	0.215170721285022	0.0584435420004041	0	0.163065660879341	0	0	0	0.6	0.00740572566882391	1.09032867827995
TCGA-DK-A6B0-01A-11R-A31N-07	0	0	0.0214862222380681	0.0632960066811074	0	0.0983572228768063	0	0.00803434037216886	0.105360368302246	0	0	0.116081470384722	0.0526990404438965	0	0.00389179077906692	0.336649025558639	0.094923014950578	0.0502588694150064	0.0389022071591829	0	0	0.0100604208385113	0.77	-0.010881844766703	1.09943312801066
TCGA-FD-A3SM-01A-11R-A22U-07	0.00340557130962354	0	0.0463072597921796	0.0169250482475548	0	0.0783868434841624	0	0.0169757762379554	0.0125117284684369	0.0327513594441572	0	0.0648707873023092	0	0.507997304317496	0.0704030639150508	0.0732957646262827	0	0	0.0761694928547907	0	0	0	0.2	0.0850857024298248	1.11840217444338
TCGA-4Z-AA81-01A-11R-A39I-07	0.0177663512490082	0	0.0709456544401181	0.349121511037905	0	0	0.137552730374467	0.0720869146816068	0	0	0.00368541504506753	0.0743454918577353	0.00345038090544889	0	0	0.0764523820410189	0	0.157311908852838	0.0372812595147862	0	0	0	0.02	0.196074924895937	1.02370429071777
TCGA-DK-A3IU-01A-11R-A20F-07	0.109475100120182	0	0.0289570005153882	0.229421069905709	0	0.107121189123946	0.0480897003121404	0.0219723879590053	0.0519414452965138	0.0184322390865417	0	0.020756478465487	0	0.122765019813283	0.108327211230998	0.0836115299133323	0	0	0.0336285142303375	0	0	0.0155011140271361	0	0.51611086686824	0.857853360127365
TCGA-CF-A47S-01A-11R-A23W-07	0.0215807960195759	0	0	0.0881473802481901	0	0.0716332321810423	0	0.0543661888752009	0.145158047670724	0	0	0.108994896583675	0.0149135739081332	0.0687591155456091	0.00778110336095257	0.0727471707635463	0	0.303937202532022	0.041981292311329	0	0	0	0.25	0.0706997071292132	1.09205726907
TCGA-CU-A5W6-01A-11R-A28M-07	0.0134906770256008	0	0.104176829605545	0.096259914291914	0	0.04250325006106	0	0.0725716523451509	0.032718815951214	0	0	0.0433285976097231	0.0191152020923345	0.0905569568420832	0.0354353143633465	0.0903240924825054	0.0231940977060096	0.249575532581492	0.0426203626351812	0	0	0.0441287044068402	0.31	0.0530178831145336	1.07211400449267
TCGA-FD-A3SQ-01A-21R-A22U-07	0.109090194979329	0	0.118085156220884	0.00821027282929573	0	0.0543519713721552	0	0.00977081705643819	0.0701086292954399	0	0	0.0143803919210171	0	0.335628251834493	0.0710494726929553	0.112545685184359	0.020999831016745	0	0.0757793255968892	0	0	0	0.11	0.127285945666868	1.04739213348448
TCGA-XF-AAMT-01A-11R-A42T-07	0	0	0.0814862927103769	0.0140851718466707	0	0.0983254292419322	0	0	0.0351752774339651	0	0.0153678502964806	0.0376364918437834	0.00129150291560297	0.321969149747485	0.00367226391161851	0.307957088505339	0.00407846883488581	0.0391920615573944	0.0266372420297798	0	0.0033174970675553	0.00980821205713096	0	0.42787193633097	0.909796600267385
TCGA-BT-A0YX-01A-11R-A10U-07	0.0156770603572026	0	0.0720440173785355	0.194103167728669	0	0.0802902473197326	0.163150519126674	0.0474538391640227	0.000775467142974168	0	0	0.0236088166199904	0.0185719207112036	0.0274126094367849	0.0650118595678586	0.0783403134723166	0.0672467341954573	0.0257953444788819	0.0834651427463237	0	0	0.0370529405533726	0.01	0.253216407825665	0.976089428027771
TCGA-C4-A0F6-01A-11R-A10U-07	0.0271885481510859	0	0.255042566932739	0.0250394298217707	0	0	0	0.0472610726013568	0	0.111616165534962	0	0.0323346939573913	0	0.293249690373109	0.0194296436373288	0.153483503969485	0	0.0090182781062511	0.0263364069145204	0	0	0	0.2	0.08209597992323	1.06093254635885
TCGA-FD-A6TC-01A-21R-A33J-07	0	0.000820502257033243	0.0729138193196094	0.0171780597837696	0.0163323353791402	0.0735079947472118	0	0	0.00742522431338542	0	0.0553705300572977	0	0	0.479172315631598	0.00318605195545062	0.163098679639599	0.0100295412215063	0	0	0.088412367475553	0	0.012552578218846	0.08	0.13997900999004	1.09684253798083
TCGA-FD-A3SR-01A-11R-A22U-07	0.0145737919610476	0	0	0.100786048659368	0	0.177787015707023	0	0.0177969379842561	0.0595199207599769	0.072580852640407	0	0.0489640206925973	0	0.091379703167876	0.181194895369899	0.0935414026461585	0.0342654015572231	0	0.107610008854168	0	0	0	0.02	0.185700915887588	1.03158899434777
TCGA-FD-A5BZ-01A-11R-A28M-07	0.100200183736624	0	0.135472426802732	0.00756414637191997	0	0.0329885513969491	0	0.0108280148793884	0.0478063748113194	0.0089484917371919	0	0.0175847530434321	0	0.378236707237098	0.0754688982730586	0.0946589928153364	0	0	0.0902424588949511	0	0	0	0	0.280480073029973	0.981658959398765
TCGA-GV-A6ZA-01A-12R-A33J-07	0.000255860044508215	0	0.0661532257988852	0.172771616362759	0	0.199510988631529	0.00645055669728942	0.102691135483967	0.0247014187236738	0	0	0.0707578203084815	0.00812109127254151	0.0727579038597568	0.0754438128066762	0.0547737807758273	0.0432953959459051	0.0296406717424925	0.0726747215457074	0	0	0	0.11	0.126751209824514	1.04403813470994
TCGA-DK-A1AA-01A-11R-A13Y-07	0	0	0.0220142780420202	0	0	0.230538568796685	0	0.0178954422854951	0.0615925936597013	0.0219384170504263	0	0.0797112057415078	0.0133751740662342	0	0.0149970615321753	0.0945933097341999	0.225877927811221	0.10944823590868	0.101372125090668	0	0	0.00664566028098621	0.36	0.037045166988388	1.06928940500164
TCGA-GU-A42Q-01A-11R-A23W-07	0	0	0.0285870766985676	0.0798943058282691	0	0.0262114665174874	0	0.0202335630895301	0.0188329749048546	0	0.0631359065547	0.00542485557207898	0	0.610728997640302	0.0417824691853588	0	0.0937454505184383	0	0	0	0.0114229334904126	0	0.04	0.178535850493027	1.09783229543575
TCGA-FD-A43Y-01A-21R-A26T-07	0	0	0	0.0962325520971688	0	0.0550583031998832	0.0133908150957665	0.0567185653781817	0.0211885033807003	0	0	0.0670490206163507	0.0154966474953888	0.181791406994296	0.161233213557824	0.132634620300168	0.0995333134606889	0.0156294097207059	0.0840436287028774	0	0	0	0.02	0.218877883425317	1.01176761549013
TCGA-G2-A2EJ-01A-11R-A180-07	0.0219741430289017	0	0.00205747564575393	0.0609030450159235	0	0	0.0658725695052818	0.0596835110971616	0.00353752449745448	0.00861209308417078	0.0175327104769729	0.0305742462325779	0	0.261770017046329	0.137920713914419	0.0526950376460638	0	0.13792640025887	0	0.138806136792085	0.000134375758034352	0	0.01	0.269901982486744	1.00666592757155
TCGA-E7-A4IJ-01A-31R-A26T-07	0.044071430417001	0	0.0599024469823648	0.337543341523378	0	0.0461425063637025	0.0771894022465622	0.1605382625579	0.000378117689482765	0	0.0993406984090586	0	0.00832898521065504	0	0.0658695936629709	0.0528786744792239	0.0213328034751657	0.0139176331503743	0	0.00846646361161781	0.00409964022054315	0	0.13	0.104948789992412	1.07771796387482
TCGA-KQ-A41O-01A-12R-A352-07	0.0330468950677544	0	0.0112643126194044	0.547450412386807	0.00209022925021665	0	0	0.037266717475899	0	0	0.137944422776278	0	0.0407416729599889	0	0.00375105481432021	0.0702577181086118	0	0.0292030624991304	0	0.0844139239792868	0.00256957806230238	0	0.44	0.0218400231063527	1.15902589163059
TCGA-2F-A9KQ-01A-11R-A38B-07	0.00905933087137869	0	0	0.0844289196530495	0	0.199213321397022	0	0.0165689084786838	0.0268970076430957	0	0	0.000833914424006982	0.0971049778774679	0.0371746965718932	0	0.11305111686552	0.0613358060477929	0.165564109368453	0.188767890801637	0	0	0	0.85	-0.0206315257684112	1.0904111033424
TCGA-DK-A3X1-01A-12R-A22U-07	0	0	0.0607284208836797	0.0839779737720342	0	0	0.0355953219275976	0.120226268756555	0.0443753967794174	0.00670839252096902	0	0.035171695533052	0.00381032692803226	0.295600514857109	0.0706507418906409	0.152919266316013	0.00569627953553535	0.0340439508917059	0.0445534005793391	0	0.00594204882831976	0	0.31	0.0507157645411403	1.08262192707403
TCGA-GC-A3WC-01A-31R-A22U-07	0.0292801334402154	0.00928624916189795	0.0568438465401812	0.128903623648676	0	0.0694215938838076	0.0466021225333572	0.0585671990218352	0.0338198377108877	0.0206045046850913	0	0.0234801243013256	0	0.0978908926848233	0.142041365075286	0.104219726407432	0.109496304209137	0	0.0695424766960459	0	0	0	0	0.439033022024586	0.897690929210549
TCGA-XF-A8HE-01A-11R-A36F-07	0.0109556703815573	0	0.0281918397836357	0.238439636077207	0	0.0105204670921901	0.0781970774150948	0.0814512087800377	0.0173413193193496	0	0.0593562017440391	0.0118173185480596	0	0.0749005592458375	0.141129856524466	0.0797157952243277	0	0.0230313018064613	0.0393765091523194	0	0	0.105575238905418	0	0.374659142095717	0.932785782772418
TCGA-BT-A20O-01A-21R-A14Y-07	0.0236636461741942	0	0.0198227282588822	0.383302318809817	0	0	0.147354863844089	0.0159588237383812	0.0344466643868865	0.0256503205905263	0	0	0	0.0229911796222167	0.123206469878436	0.171245693078023	0.00170280676736594	0	0.029307852450194	0	0	0.00134663240098863	0	0.492048555329331	0.869725931229931
TCGA-4Z-AA7O-01A-31R-A39I-07	0	0.00261123881257519	0.112985625519544	0.231178739397694	0	0.122119537541642	0.00653745391450156	0.076796418126868	0.00577275995920021	0.076419504446117	0	0.0639690638573182	0	0	0.0173511808484874	0.0759914236826443	0.0506218230540275	0.105229685445026	0.0464954947494109	0	0	0.00592005064494364	0.05	0.163939088771556	1.03162510347918
TCGA-ZF-A9R9-01A-11R-A38B-07	0.102524103332847	0	0.264260326224748	0.0349375858987114	0	0.0828317507926689	0	0.0731410752064496	0.0288713023669743	0.00100812314495301	0	0.0297627424774817	0	0.0499060795611645	0.114690681423039	0.164384832192817	0	0.00388175127076815	0.0497996461073777	0	0	0	0.19	0.0874402751255787	1.03767190936024
TCGA-ZF-AA4V-01A-11R-A38B-07	0.00971010455325098	0	0.0157796973758173	0.30900911980525	0	0	0.0746379782336899	0.0812452737107571	0.0243285489378287	0.00488967370525398	0	0.0799416664427073	0	0.144440941272342	0.0947601640126584	0.122514124434941	0	0.0111976791197576	0.0275450283957453	0	0	0	0.01	0.238349800945108	1.00440188550253
TCGA-CF-A1HR-01A-11R-A13Y-07	0.0138640879349361	0	0.129347913701721	0.222535301799489	0	0.0400821334529073	0	0.0292620094623303	0.065351898126913	0	0	0.0869483636145077	0.0139931394470637	0	0.0378889295651145	0.131231531475519	0.0317050498571864	0.088467070973776	0.109322570588537	0	0	0	0.19	0.08663899089081	1.04825525517964
TCGA-DK-A6AW-01A-11R-A30C-07	0	0	0	0.146283301898593	0	0.199281164178349	0	0.0391842258525742	0.118719105992414	0	0	0.138209975378305	0.0159717393841771	0.064602494488039	0	0.124258396448394	0	0.101189621544869	0.0522288331118301	0	0	7.11417224559713e-05	0.65	0.00316108069819206	1.11754816375411
TCGA-DK-A3IQ-01A-31R-A32Y-07	0	0	0.0175725129493641	0.0314374005094573	0.0840490060636788	0.260061820112394	0	0	0	0	0.064625913704119	0	0.0201176878216826	0.202563999936892	0.00504354594635073	0.178329698206488	0	0	0.136198414749574	0	0	0	0.13	0.106524308346499	1.05226098640271
TCGA-XF-AAMW-01A-11R-A42T-07	0.00910166240346238	0	0.0243141469890325	0	0	0.26236205492311	0.0104489251055147	0	0.0496208357873136	0	0.0333336734303944	0	0	0.127608859022552	0.108449493289231	0.203317450466066	0.087761328537271	0.0358196443553979	0	0.0349070796449263	0.00250866224816613	0.0104461837975623	0.05	0.161404319011707	1.02816875755745
TCGA-ZF-AA54-01A-11R-A39I-07	0.00324897111622493	0	0	0.00546438416684708	0	0.0920415712621387	0	0.0272905062371372	0.0461553725253546	0.0102014787074803	0	0.0136464184194566	0	0.166815809275478	0.0591386943776768	0.536691679205489	0	0	0.0393051147067171	0	0	0	0	0.627647556225502	0.780581774548096
TCGA-G2-A2EK-01A-22R-A18C-07	0.0243281581683156	0.114181541624192	0.01453452997597	0.0503297553138862	0	0.25891598094919	0	0	0.138562149285952	0	0	0.109956765821231	0.0213780684181564	0.0315155596847366	0.00289869176096865	0.0471951641311045	0.0627285734344748	0.0370549820426977	0.0864200793891257	0	0	0	0.12	0.125025935611246	1.0428225424845
TCGA-CU-A72E-01A-12R-A33J-07	0.0010103701229264	0	0	0	0	0.146477688675758	0	0.0218138309428511	0.0380056676855864	0.00289290977916697	0	0.0437822521608682	0	0.427855131498393	0.0295557116509298	0.198089368293297	0.0126018552115949	0	0.0647052124829079	0	0.0132100014957202	0	0.02	0.212022928180592	1.04131067950616
TCGA-XF-A9SX-01A-21R-A39I-07	0.0192076962144499	0	0.0363477373755456	0.0849285195601202	0	0.163282364546689	0.0515472226306044	0.00423870857183634	0.127895453725757	0	0	0.0321824972607783	0.0121645835583533	0.0666744645408503	0.0461515281158643	0.245644512849405	0.00578444638981179	0.0482093230567413	0.0557409416031937	0	0	0	0	0.452354580641324	0.891881587079166
TCGA-UY-A9PE-01A-11R-A38B-07	0.106467150298912	0	0.343126079389151	0.0119978901458993	0.00067111497126862	0	0	0.0349097881380134	0.0224347296272546	0.00861035696894131	0	0.0279329756064832	0	0.240323845825877	0.0869980005883194	0.0822764411220564	0	0	0.034251627317824	0	0	0	0.19	0.0928590453700355	1.04642957918628
TCGA-E7-A677-01A-11R-A30C-07	0	0	0	0.146818655332209	0	0	0.00124119860016618	0.0450975825631782	0.215280299927224	0	0.0512301682240646	0	0.0160884965945457	0.0515773893025595	0.0401003876390726	0	0.182588048085479	0.127601786319764	0.0618142734836199	0.0605617139281174	0	0	0.15	0.100212442745803	1.05118313294796
TCGA-XF-AAME-01A-12R-A42T-07	0.0446620776476836	0.0275359874970515	0.0569702424904631	0.0739344469436112	0	0.112746261761926	0.0239228916515082	0	0.0923409534408349	0	0	0	0.00787974644457579	0.129432978414956	0.0253453346450585	0.192625988965919	0.0786245791182546	0.0390280622909447	0.06107106147997	0	0.0161432253274918	0.0177361618797505	0	0.511501413150698	0.867400906078345
TCGA-ZF-AA53-01A-11R-A39I-07	0	0	0.0290921175482339	0.114492343610462	0	0.0571697000042827	0.0384732676412741	0.0259097706618018	0.0153917269227347	0	0	0.0566840829440581	0.00845910986810317	0.0975490427882971	0.146574653073485	0.249102741803143	0.111459190390275	0	0.0366807674117232	0	0.00454075683782709	0.00842072849429926	0	0.46646385981506	0.883698825501667
TCGA-BT-A42C-01A-11R-A23N-07	0.03638154520142	0	0	0.11050055564264	0	0	0	0.0472205487920192	0.187900608909093	0	0.103853112608805	0	0.000459208420403039	0	0.0177607895556479	0	0.0582413977427225	0.167586014442711	0	0.237496549113359	0.0176712547326553	0.0149284148385243	0.36	0.0362028339674295	1.1062356180062
TCGA-GU-AATO-01A-11R-A39I-07	0	0	0.214774244355956	0.139737496002579	0	0	0.0335228785713673	0.058929105491013	0.0123508124433898	0.000879319197191821	0	0.0716217828349767	0	0.0549854071200527	0.106276813194721	0.190731259719249	0.0221395394532673	0	0.0681800920665792	0	0	0.0258712495496573	0.04	0.175900732120149	1.00767313567139
TCGA-DK-A2HX-01A-12R-A18C-07	0.00387030075344142	0	0.0208986729490599	0.0334007884209932	0	0.183221200690789	0	0	0.0358092078726024	0	0	0.0564159346012663	0.0190221774326659	0.0605807695621673	0	0.221344101096669	0.0264686421790165	0.113152760786929	0.223418419912451	0	0	0.00239702374194974	0.26	0.064462461894479	1.06014135228049
TCGA-FD-A3NA-01A-11R-A21D-07	0.00120276029457013	0	0.00490975187517672	0.168018610003658	0	0	0.185933936383462	0	0.0178783159283569	0	0.0155903935256589	0.0332805084655056	0.00642741997283302	0.114994151155864	0.0834846525790906	0.152444040173917	0.0752075343358348	0.0346326955015715	0.0880034835963821	0	0	0.0179917462081186	0.12	0.124067835814961	1.03553138782517
TCGA-E7-A6MF-01A-12R-A32O-07	0	0	0.00297909991214869	0.0282961631465548	0	0.440582429562398	0	0.0130929892547066	0.0854924372164378	0	0	0.0460526317608332	0.0274183563361875	0	0.0230549806529547	0.178536663162423	0.0537353980405743	0.0187985226236126	0.0819603283311693	0	0	0	0.19	0.0859413534354592	1.06383685660208
TCGA-XF-A9SV-01A-21R-A42T-07	0	0	0.0732467910994683	0	0	0.0620026036414695	0	0	0.0187673163586609	0.0601741188421227	0	0	0	0.558370048765274	0.0384508866666722	0.126379163680482	0	0	0.0448246184653931	0.00673174674110813	0	0.0110527057393498	0.19	0.0879299094928671	1.1404371936118
TCGA-DK-A3IS-01A-21R-A21D-07	0	0	0.013512842616861	0.180141147068545	0	0.00497764531291975	0.0424122943165463	0.157711580773841	0.0478983735376611	0.000314153820183719	0	0.0962057219457397	0.0387089012088099	0	0.0858299954476864	0.09969061896108	0.118890557216327	0.0288732984975908	0.0848328692762078	0	0	0	0.76	-0.00875306714768083	1.09736086249709
TCGA-XF-A9SU-01A-31R-A39I-07	0.0422632666998459	0	0.178088708038717	0.0734266639412547	0	0.0214955240277494	0.0011005993904087	0.0176672703015684	0.0671471097870613	0.0335607007642237	0	0.0321507284961389	0.00525093387262328	0.139467313085229	0.15670563600337	0.125669828234416	0.020848855119908	0	0.0851568622374852	0	0	0	0.01	0.240455688166945	0.987619981415318
TCGA-CF-A3MG-01A-11R-A20F-07	0	0	0	0.051346348959189	0.11085568847261	0.189358159527835	0	0	0	0	0	0	0.0220675736671623	0	0	0	0.438844063973698	0.128008637463253	0	0.0476557455223361	0.0118637824139171	0	0.97	-0.0375408486312172	1.13143232553463
TCGA-ZF-AA4U-01A-11R-A38B-07	0	0	0.0305684205045625	0.113528381716066	0	0.105929674230369	0	0.170388387171221	0.065777312373727	0	0	0.0831475857236368	0.0120825150228389	0	0.167884127614282	0.054987932901685	0.104348163941101	0.0336614174059714	0.0366269804456973	0	0.0210691009488409	0	0.52	0.0150089628613139	1.11041125678399
TCGA-E7-A97Q-01A-11R-A38B-07	0.02120509177523	0	0.0760174947629323	0.14914333349851	0	0.115978470020685	0.00315269685391285	0.0321541114819363	0.0101069451875348	0	0	0.0907231431598955	0.00940634564811669	0.00230748404295308	0.182614559730204	0.167842495711643	0.0247849605741528	0	0.113406185650902	0	0	0.00115668190139227	0.47	0.0161933661400147	1.10301358328921
TCGA-2F-A9KW-01A-11R-A38B-07	0.0991603415461947	0	0.0225446359263391	0.0104832595080747	0	0.0530626534836442	0.00344460482846696	0	0.0535397783209593	0	0.0417486694306734	0	0	0.293713636102581	0.0243249858449992	0.186160622595939	0	0.078753695982733	0	0.0641724886619047	0.0365990568214287	0.0322915709460616	0.12	0.116688387241136	1.06211607059368
TCGA-H4-A2HO-01A-11R-A180-07	0.0165874990132768	0	0.0202001261059792	0.150710252356578	0	0.207531268314954	0	0.0142244628350155	0.100796291652462	0.0285300217111978	0	0	0	0.207671260514626	0.0139329011616605	0.123580024730863	0.00485872600509958	0.101057543100129	0.00930387205069408	0.00101575044746475	0	0	0.7	-0.00117096867518917	1.10624356828919
TCGA-DK-A3IL-01A-11R-A20F-07	0.206252861120164	0.16863585823919	0.0211181161591189	0.0441150427365109	0	0.0462645432623537	0	0.129165534020704	0.0714668707769174	0	0	0.0198458714352366	0.00577011958041702	0.119172970764625	0.0465231755330313	0.0458056957991303	0	0.0649570054655313	0	0	0.0109063351070691	0	0.65	0.00314285655780744	1.09343790394753
TCGA-XF-A9SI-01A-11R-A39I-07	0.0652630634196985	0.00186753565507698	0.02646889869246	0.278610890869918	0	0.174653120203835	0.0934679470756196	0.0461704478934417	0.0250669809336322	0	0.00534024507807248	0	0.00548329922974501	0.044413174127326	0.135878135703399	0.0708731772470198	0	0	0.0253270155314875	0	0	0.00111606833926873	0.14	0.103011158795505	1.06944372877393
TCGA-XF-A9T5-01A-11R-A42T-07	0.00177886025089014	0	0.0529248000942095	0.193107233290359	0	0.0104445670757398	0.0857516358996471	0.0512254388300526	0.0536059151218643	0.0172183711802341	0	0.0243830555558191	0	0.192210811823193	0.0920344328985577	0.116172044679407	0.0834137968963534	0.00336779287600927	0.0206356308308109	0	0	0.00172561269685272	0	0.50252250108797	0.865984755509479
TCGA-GC-A6I1-01A-12R-A31N-07	0.000833460867515905	0	0.105627560651043	0.144328696284073	0	0.00819585400233937	0.0566255567591154	0.0286890650612789	0.0648790080578306	0.00306867845173084	0.00571086495048354	0.0274208492895552	0	0.282051026335801	0.0801153277683359	0.141600796156182	0.00201582379978198	0	0	0.0432377757921073	0.00121490511849226	0.00438475065433415	0	0.658966275097436	0.775471835694904
TCGA-FD-A3SJ-01A-12R-A22U-07	0.0627259817772629	0	0.0467240208768661	0	0	0.100387322412511	0	0.0444417935852388	0.0453970181979302	0.000725899362736185	0	0.0277052736711168	0.0215418562788402	0.181585184841834	0.104133335721479	0.166137703548314	0.0565184687772528	0	0.141976140948618	0	0	0	0.18	0.0960345861028367	1.04778089716681
TCGA-XF-A9T6-01A-11R-A42T-07	0	0	0	0.147123627306772	0	0	0.0322011473285861	0.00590265129570751	0.0538737094233791	0	0	0.0111517012975334	0	0.181080268770202	0.0151114568946325	0.274004963118954	0.0891684970097609	0.17868954653218	0.00892363460764469	0	0	0.0027687964146488	0.1	0.131280374932802	1.05815478379201
TCGA-XF-AAN2-01A-11R-A42T-07	0.00269235094573049	0	0.0137320497574639	0.222784619015711	0	0.118094041299763	0.0558841950030824	0.0851520845767639	0.00743730577731612	0	0.0273967770028296	0.0524283642899378	0	0.0948327022748281	0.132109171327048	0.11791537583134	0	0.0611371486369392	0.00840381426124685	0	0	0	0	0.322008058454382	0.964698058848892
TCGA-C4-A0F1-01A-11R-A034-07	0	0	0.101416982706713	0.0114104505888892	0	0.102541200245528	0	0.0529449870171611	0	0	0	0.0435040236301634	0	0.186911989041629	0.231444387239469	0.108911709066195	0.105265211110429	0.00601912461754587	0	0.038235703080931	0	0.0113942316553468	0.01	0.242871135241622	1.01459214376362
TCGA-XF-A9ST-01A-11R-A42T-07	0.155635396031971	0	0.0506717909005981	0	0	0.0623199283830285	0	0.00702316032000144	0.0486658744580516	0	0.0862517798095177	0	0	0.375906457230154	0.02762169440972	0.102802413085753	0	0	0	0.082727756712238	0.000373748658965913	0	0.27	0.0630743006291153	1.0930889236292
TCGA-FD-A5BV-01A-11R-A26T-07	0.0657569553906233	0	0	0.0567666641907908	0	0.166751400984218	0	0	0.139914840428354	0	0	0.0782192764275718	0.00809220358264515	0.0787073362298714	0.012963388915527	0.229602383239655	0.0267479768801621	0.0647390064153173	0.0586224409066209	0	0.013116126408643	0	0.37	0.0351938636810809	1.07263838878127
TCGA-ZF-AA5H-01A-11R-A39I-07	0.0281624858247045	0	0.051694558695845	0.0811557221167354	0	0.173466870225476	0.036346866850046	0	0.00658771641342959	0	0.00184183482872888	0.0301730579894655	0	0.307741330594629	0.128895164263808	0.115638901166681	0	0	0.0382954910304513	0	0	0	0	0.279099900642194	0.983883103575127
TCGA-SY-A9G0-01A-12R-A38B-07	0.211874490077202	0.0163154884945454	0.080230440943894	0.0576516904667275	0	0.0925216695314132	0	0	0.0332997574884017	0.00968672597136671	0	0.0549249582227922	0.00414256639760474	0.0609256199751175	0.0225793065636473	0.113488775967923	0	0.0360598210021792	0.206298688897186	0	0	0	0.02	0.18584262895578	1.00488782845758
TCGA-XF-A8HC-01A-11R-A36F-07	0	0.00825311644503861	0.0467479252457405	0	0	0.0557736324353614	0	0.0824631225337656	0.0786312967178281	0.112765934080104	0.12533863476176	0	0	0.104376961240812	0.00284299714483593	0.110536333092015	0	0.103747911374615	0	0.143124118989818	0	0.0253980159383052	0.99	-0.0481097227003308	1.12287338267149
TCGA-K4-AAQO-01A-11R-A38B-07	0.023457145590572	0.0381751338984419	0.0812326411215666	0.0801263854458335	0	0.0700058029086794	0.00153364875818494	0.0241026183097172	0.0291281562606266	0.0272276003978514	0	0.0659532082242421	0.0137512452107316	0.0298499421820418	0.0799143682635607	0.201026607981849	0.0378364467146347	0.0227415911349552	0.173937457596511	0	0	0	0.05	0.168643942451097	1.01106096187596
TCGA-FD-A5BR-01A-11R-A26T-07	0.107506474071592	0	0.183101230751989	0.0392173275892928	0	0.11776417429051	0.0840435607699332	0.0219819397411672	0.12167439958335	0	0.00429183726179905	0	0	0.116724018598502	0.0209955010723979	0.113790021643466	0.0135805113379361	0.00623267722814541	0.0412299754499878	0	0	0.00786635060993083	0.04	0.176742932742927	1.00062208694732
TCGA-GV-A3QF-01A-31R-A22U-07	0	0.0146078756752473	0.0484811798819936	0	0	0.0165475201503269	0	0.0710493453306812	0.0211284228708263	0	0.0430912276514653	0	0.119849004583185	0.287371342698935	0.00045316584817134	0	0	0.0828271683097817	0	0.00103794060943869	0.100393940736712	0.193161865653235	0.31	0.0503116615532415	1.11355212794889
