"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"GAPDH",8.95586447079495e-20,0.258861616972027,1,1,9.40186652144054e-16,"0"
"SASH3",9.71410236145225e-20,0.61716781476902,0.333,0.017,1.01978646590526e-15,"0"
"HLA-DMB",1.00613219420792e-19,1.08414008236521,0.593,0.16,1.05623757747948e-15,"0"
"IGFLR1",1.03096133255767e-19,0.872162849065307,0.506,0.092,1.08230320691905e-15,"0"
"LOC101927480",1.05290207114481e-19,-0.80521865068957,0.074,0.697,1.10533659428782e-15,"0"
"TRPS1",1.09123013920121e-19,-0.664748143858,0.37,0.952,1.14557340013343e-15,"0"
"RPL27A",1.1081145655932e-19,0.268896382500703,1,1,1.16329867095974e-15,"0"
"SH2B3",1.21831607145954e-19,0.839672402345582,0.519,0.099,1.27898821181823e-15,"0"
"HNRNPA2B1",1.21933849901078e-19,0.305361395051019,1,0.997,1.28006155626152e-15,"0"
"MX1",1.39010623082461e-19,0.916114348728837,0.765,0.347,1.45933352111968e-15,"0"
"PTPRK",1.49964112557163e-19,-0.771210380331348,0.062,0.673,1.5743232536251e-15,"0"
"MYO5C",1.88893214065353e-19,-0.738440194605318,0.062,0.714,1.98300096125808e-15,"0"
"NPM1",2.17106137275507e-19,0.259254114510463,0.988,0.997,2.27918022911827e-15,"0"
"EHF",2.17913335647486e-19,-0.93055112437247,0.111,0.701,2.28765419762731e-15,"0"
"RBM39",2.47684458828687e-19,0.311057206206948,1,1,2.60019144878356e-15,"0"
"ARFGEF3",2.4887210273994e-19,-0.674346810961256,0.049,0.67,2.61265933456389e-15,"0"
"MAGED2",2.67431022342152e-19,-0.782078160174187,0.222,0.816,2.80749087254791e-15,"0"
"RPL31",2.75178017762748e-19,0.275375023484884,1,0.997,2.88881883047333e-15,"0"
"RPS27A",2.8102815385235e-19,0.251361508893924,1,1,2.95023355914197e-15,"0"
"NME4",2.99585445822259e-19,-0.717653250113554,0.111,0.738,3.14504801024208e-15,"0"
"BEX3",3.489431138415e-19,-0.813239062979027,0.235,0.823,3.66320480910807e-15,"0"
"GBP5",3.87233176283601e-19,0.914147920895134,0.605,0.156,4.06517388462524e-15,"0"
"RAB3D",4.04624108786594e-19,-0.786348949761522,0.086,0.714,4.24774389404166e-15,"0"
"UBA52",4.50507028561109e-19,0.28120477359556,1,0.993,4.72942278583452e-15,"0"
"IFI27L2",4.58864918784529e-19,0.825038498231459,0.605,0.146,4.81716391739999e-15,"0"
"S100A14",4.79718205176043e-19,-0.9475465571154,0.099,0.68,5.0360817179381e-15,"0"
"STAP1",5.89243561392679e-19,0.80356635564073,0.321,0.017,6.18587890750035e-15,"0"
"RPL12",6.35657466152784e-19,0.289101310995428,1,0.983,6.67313207967192e-15,"0"
"RACK1",6.76687125295621e-19,0.290357090666298,1,0.997,7.10386144135342e-15,"0"
"GNAI2",8.54643355001771e-19,0.71555386916257,0.852,0.503,8.97204594080859e-15,"0"
"RPL9",9.05104480759702e-19,0.260566314342533,1,1,9.50178683901535e-15,"0"
"AGR2",1.00105360389993e-18,-0.973168499929912,0.111,0.684,1.05090607337414e-14,"0"
"RPS28",1.10763550502598e-18,0.270857563441384,0.988,0.997,1.16279575317627e-14,"0"
"NCKAP1L",1.17766486972045e-18,0.496748365245394,0.309,0.014,1.23631258023253e-14,"0"
"ZC3HAV1",1.2191834680168e-18,0.553653770997998,0.901,0.816,1.27989880472404e-14,"0"
"RPL23A",1.31351729720184e-18,0.263228523770734,1,1,1.37893045860249e-14,"0"
"SEPTIN7",1.36511490170023e-18,0.382808218584102,0.963,0.935,1.4330976238049e-14,"0"
"TACC1",1.43371035278065e-18,0.775502649327903,0.765,0.323,1.50510912834913e-14,"0"
"UBE2D3",1.49786185421785e-18,0.360726495413986,0.963,0.935,1.57245537455789e-14,"0"
"IFI44L",1.57850842742052e-18,1.01579883231486,0.63,0.204,1.65711814710606e-14,"0"
"SON",1.90295104433179e-18,0.265506557874901,1,1,1.99771800633951e-14,"0"
"RPL27",2.03429645741993e-18,0.278379532572796,0.988,0.997,2.13560442099944e-14,"0"
"OASL",2.05174312017043e-18,0.921687461520988,0.457,0.075,2.15391992755492e-14,"0"
"IRAG2",2.32707587670034e-18,0.929421138806841,0.457,0.082,2.44296425536001e-14,"0"
"SELL",2.44828336918641e-18,0.978510630704459,0.383,0.044,2.57020788097189e-14,"0"
"CTBP2",2.46176350853026e-18,-0.62811201684252,0.136,0.762,2.58435933125507e-14,"0"
"RPL26",2.61430112845294e-18,0.295602827934719,0.988,0.98,2.74449332464989e-14,"0"
"ATP5F1E",2.66895473231304e-18,0.265389334461457,0.988,0.993,2.80186867798223e-14,"0"
"RPL21P75",3.02672818429001e-18,0.288868384567463,0.988,0.956,3.17745924786766e-14,"0"
"TACSTD2",3.31067941973186e-18,-0.736245748579947,0.111,0.721,3.4755512548345e-14,"0"
"CERKL",3.60156271731647e-18,0.636003169435334,0.321,0.02,3.78092054063883e-14,"0"
"PIK3R3",3.89964892129689e-18,-0.746914528266872,0.123,0.718,4.09385143757747e-14,"0"
"RTL8A",4.02030265577645e-18,-0.801644747828203,0.074,0.697,4.22051372803412e-14,"0"
"SP100",4.24104759415445e-18,0.660118611134279,0.864,0.622,4.45225176434334e-14,"0"
"GNG2",4.25799025413239e-18,0.724730057057578,0.432,0.065,4.47003816878818e-14,"0"
"ARHGAP29",4.48696746344496e-18,-0.702555095060201,0.049,0.629,4.71041844312452e-14,"0"
"RPL41",4.53513763688019e-18,0.250629409411332,1,1,4.76098749119683e-14,"0"
"LY86",4.57140100141079e-18,0.760928861851006,0.333,0.024,4.79905677128105e-14,"0"
"RPL32",4.62822940360933e-18,0.253921370956468,1,0.997,4.85871522790908e-14,"0"
"IRF6",4.73316647667282e-18,-0.675397841314951,0.049,0.656,4.96887816721113e-14,"0"
"PRDM1",4.81609112203022e-18,0.853720364874866,0.58,0.167,5.05593245990733e-14,"0"
"CSF2RB",4.99795780459936e-18,0.606457731983029,0.309,0.017,5.24685610326841e-14,"0"
"LRRC1",5.21612253445441e-18,-0.848704058488039,0.099,0.66,5.47588543667024e-14,"0"
"PLSCR1",5.23209650255761e-18,0.764731489915342,0.815,0.442,5.49265490838498e-14,"0"
"SNX20",5.47876193992059e-18,0.710635662122179,0.321,0.02,5.75160428452863e-14,"0"
"CD96",5.67658711852241e-18,0.837891763158199,0.407,0.054,5.95928115702483e-14,"0"
"RPL28",5.78527639926631e-18,0.287778167017132,0.988,0.993,6.07338316394977e-14,"0"
"RGCC",5.81635819174681e-18,0.836136810682871,0.519,0.116,6.1060128296958e-14,"0"
"RPS15A",5.84427004848985e-18,0.251900567627158,1,1,6.13531469690465e-14,"0"
"CASP4",6.16518581925467e-18,0.863632415575982,0.741,0.344,6.47221207305355e-14,"0"
"BIRC3",6.50848947894302e-18,0.863119597868216,0.63,0.197,6.83261225499438e-14,"0"
"MTUS1",7.91860135785338e-18,-0.775914629593229,0.037,0.609,8.31294770547448e-14,"0"
"NKG7",8.0863284848563e-18,1.0338543758808,0.42,0.061,8.48902764340214e-14,"0"
"RHOF",8.1342814309955e-18,0.819079980193453,0.704,0.374,8.53936864625908e-14,"0"
"TMC4",8.79533602591383e-18,-0.823222798958415,0.025,0.602,9.23334376000434e-14,"0"
"STK4",8.79609019999479e-18,0.692766536202552,0.889,0.633,9.23413549195453e-14,"0"
"C1orf198",9.09124382697106e-18,-0.752620479547538,0.111,0.724,9.54398776955422e-14,"0"
"SAMHD1",1.02796313301542e-17,0.871278313915103,0.63,0.221,1.07915569703959e-13,"0"
"RYK",1.05267306542681e-17,-0.660891127765492,0.136,0.721,1.10509618408507e-13,"0"
"RPS15",1.05982483422808e-17,0.274374510838396,1,0.993,1.11260411097264e-13,"0"
"HLA-F",1.17284986791451e-17,0.779424260703648,0.802,0.388,1.23125779133665e-13,"0"
"LDHB",1.25396671071779e-17,0.653367427139491,0.877,0.551,1.31641425291153e-13,"0"
"ARHGAP9",1.39293465588363e-17,0.700777036734229,0.395,0.048,1.46230280174663e-13,"0"
"PRSS8",1.74532442184623e-17,-0.770130829540209,0.086,0.65,1.83224157805417e-13,"0"
"SIX1",1.81768700406606e-17,-0.741577263907088,0.062,0.629,1.90820781686855e-13,"0"
"ENO1",2.04658681553018e-17,0.320680294427119,0.988,0.952,2.14850683894359e-13,"0"
"MAP4K1",2.09037688366003e-17,0.720846340525452,0.407,0.054,2.1944776524663e-13,"0"
"RASEF",2.23298821689199e-17,-0.665563746802077,0,0.558,2.34419103009321e-13,"0"
"JAML",2.39823599034983e-17,0.807950620111052,0.333,0.027,2.51766814266926e-13,"0"
"FMNL1",2.42507620481529e-17,0.575741658518872,0.383,0.044,2.54584499981509e-13,"0"
"NEBL",2.49935669282702e-17,-0.790990802916706,0.062,0.636,2.62382465612981e-13,"0"
"PFN2",2.53286839594953e-17,-0.776525783686685,0.148,0.752,2.65900524206781e-13,"0"
"RPS3",2.5532112385779e-17,0.257668277748139,1,1,2.68036115825908e-13,"0"
"ABHD11",2.66698058120508e-17,-0.712742430329708,0.111,0.707,2.79979621414909e-13,"0"
"TRA2B",2.86811192799915e-17,0.395270554146607,0.975,0.952,3.01094390201351e-13,"0"
"RPL34",2.96299626271058e-17,0.254633703694542,0.988,1,3.11055347659357e-13,"0"
"AFDN",3.3154319291405e-17,-0.633633664342539,0.222,0.759,3.48054043921169e-13,"0"
"PARD3",3.33597477388047e-17,-0.638149469608263,0.025,0.595,3.50210631761972e-13,"0"
"RNF152",3.56618273664286e-17,-0.567344378324247,0.012,0.568,3.74377863692767e-13,"0"
"BTK",3.66504360939633e-17,0.567320505520433,0.296,0.017,3.84756278114427e-13,"0"
"UGDH",3.96751214474468e-17,-0.752755416421758,0.136,0.707,4.16509424955297e-13,"0"
"JPT2",4.07972412555682e-17,-0.684261546462812,0.062,0.626,4.28289438700955e-13,"0"
"CFL1",4.14464710488056e-17,0.311146766131406,0.975,0.973,4.35105053070361e-13,"0"
"MYL12A",4.35323806535636e-17,0.323817100040906,0.975,0.969,4.57002932101111e-13,"0"
"RHOA",4.56883262198579e-17,0.323099569445266,0.975,0.959,4.79636048656069e-13,"0"
"CD68",4.63262030200092e-17,0.940791782072757,0.494,0.116,4.86332479304056e-13,"0"
"PTK2",4.66288432577519e-17,-0.644034801948544,0.235,0.816,4.89509596519879e-13,"0"
"PSME2P2",4.71531516411213e-17,0.546946678544442,0.877,0.724,4.95013785928492e-13,"0"
"SELENOM",4.77878820208614e-17,-0.792806095830272,0.136,0.724,5.01677185455003e-13,"0"
"EVI2A",4.82558614040244e-17,0.856534521164573,0.543,0.139,5.06590033019448e-13,"0"
"PRXL2A",4.84317404337534e-17,-0.630172768847776,0.16,0.776,5.08436411073543e-13,"0"
"TPM1",4.87731787671707e-17,-0.713182869093371,0.21,0.782,5.12020830697758e-13,"0"
"DDX3X",5.12542322377661e-17,0.359462656254627,0.988,0.983,5.38066930032068e-13,"0"
"DSG2",5.88115591919634e-17,-0.63561726396724,0.037,0.612,6.17403748397231e-13,"0"
"CD3E",5.98591583632085e-17,0.736059805065836,0.358,0.041,6.28401444496963e-13,"0"
"PKP4",6.51715992031384e-17,-0.65006089717313,0.062,0.639,6.84171448434547e-13,"0"
"PXDN",6.58449137593215e-17,-0.679341458540373,0.037,0.588,6.91239904645357e-13,"0"
"SHROOM3",6.62699815985876e-17,-0.616203832327422,0.025,0.582,6.95702266821973e-13,"0"
"CD40",7.13682890657877e-17,0.818802307961917,0.383,0.051,7.49224298612639e-13,"0"
"AKAP13",7.15180203912004e-17,0.574302653427736,0.926,0.793,7.50796178066822e-13,"0"
"TUFT1",7.43758310538956e-17,-0.764221835734348,0.198,0.735,7.80797474403796e-13,"0"
"HNRNPC",7.70012964751784e-17,0.272243314142355,0.951,0.986,8.08359610396423e-13,"0"
"PARP14",9.49552606922225e-17,0.69651937779967,0.802,0.476,9.96840326746952e-13,"0"
"GBP4",9.49606496296866e-17,0.797363106975879,0.531,0.129,9.9689689981245e-13,"0"
"PSME2P1",1.02651340766313e-16,0.572099871304219,0.827,0.677,1.07763377536475e-12,"0"
"NHSL1",1.05731721014903e-16,-0.692677185152034,0.099,0.67,1.10997160721445e-12,"0"
"RPLP2",1.10531564700487e-16,0.255980739218569,1,0.997,1.16036036622571e-12,"0"
"CAMK2N1",1.11465265470939e-16,-0.73105864953693,0.025,0.571,1.17016235691392e-12,"0"
"TAPBP",1.14866028855544e-16,0.451555360351267,0.951,0.854,1.2058635709255e-12,"0"
"WEE1",1.21669970754793e-16,-0.603979357201963,0.42,0.884,1.27729135298382e-12,"0"
"DHCR24",1.25075327772997e-16,-0.62570202058375,0.21,0.799,1.31304079096092e-12,"0"
"LGALS9",1.31872404154412e-16,0.859379699319329,0.642,0.255,1.38439649881302e-12,"0"
"PIP4K2A",1.4222946531343e-16,0.643473806289141,0.84,0.626,1.49312492686039e-12,"0"
"AP1M2",1.46156486487852e-16,-0.804782764212539,0.037,0.578,1.53435079514947e-12,"0"
"OAZ1",1.62757354506016e-16,0.293770570480324,0.963,0.966,1.70862670760416e-12,"0"
"RPS3AP6",1.62954197374957e-16,0.288400400752377,0.975,0.983,1.7106931640423e-12,"0"
"CD151",1.74980196163317e-16,-0.546747312840812,0.123,0.745,1.8369420993225e-12,"0"
"LRATD2",1.75997955378117e-16,-0.665704203474986,0.062,0.65,1.84762653555947e-12,"0"
"CD80",2.03426227627024e-16,0.67249488107024,0.309,0.024,2.13556853762849e-12,"0"
"SRSF3",2.08542549238229e-16,0.281361179017,0.988,0.99,2.18927968190293e-12,"0"
"TMEM156",2.18080406867356e-16,0.654337943006564,0.346,0.037,2.2894081112935e-12,"0"
"SH3KBP1",2.20698102831047e-16,0.784632293012861,0.63,0.221,2.31688868352033e-12,"0"
"GOLM1",2.22138265454318e-16,-0.653370420006699,0.185,0.748,2.33200751073944e-12,"0"
"COTL1",2.36367938866651e-16,0.773295298236081,0.728,0.378,2.48139062222211e-12,"0"
"SPINT2",2.43905741436804e-16,-0.5950477897738,0.383,0.963,2.56052247360356e-12,"0"
"RPL7A",2.49234661500867e-16,0.26515724259691,0.988,0.986,2.61646547643611e-12,"0"
"ORMDL3",2.59935954662334e-16,-0.791302751162631,0.173,0.718,2.72880765204518e-12,"0"
"PTPRCAP",2.65729881398865e-16,0.710011093066981,0.358,0.044,2.78963229492528e-12,"0"
"ELAPOR1",2.91891505376826e-16,-0.645514419529367,0.136,0.741,3.06427702344592e-12,"0"
"IRF1",3.16103071898394e-16,0.661784407352563,0.827,0.544,3.31845004878934e-12,"0"
"ARPC3",3.31915720857854e-16,0.309263141188487,0.975,0.959,3.48445123756576e-12,"0"
"TOM1L1",3.42145470819572e-16,-0.763106270254896,0.037,0.575,3.59184315266386e-12,"0"
"SPDEF",3.59798393795436e-16,-0.688281474587665,0.049,0.599,3.77716353806449e-12,"0"
"HEBP2",4.25426344500718e-16,-0.653155712255831,0.173,0.738,4.46612576456854e-12,"0"
"PLPP2",4.26587212575029e-16,-0.755641125414397,0.025,0.554,4.47831255761265e-12,"0"
"ST8SIA4",4.41939542791437e-16,0.543194711772865,0.346,0.037,4.6394813202245e-12,"0"
"ITM2A",4.47026511276366e-16,0.885887604097357,0.444,0.088,4.69288431537929e-12,"0"
"C19orf33",5.26305017868012e-16,-0.843241408158091,0.025,0.554,5.52515007757839e-12,"0"
"F11R",5.65341455365487e-16,-0.535591606509903,0.296,0.867,5.93495459842688e-12,"0"
"RPL18",6.67037228812748e-16,0.253594137771419,1,0.997,7.00255682807623e-12,"0"
"RFTN1",6.84812862327437e-16,0.654481439557496,0.444,0.088,7.18916542871344e-12,"0"
"PSMB8",6.9598723341871e-16,0.640480386507757,0.852,0.548,7.30647397642961e-12,"0"
"BCL2A1",7.19369621395704e-16,1.00449880908968,0.457,0.102,7.5519422854121e-12,"0"
"CARMIL1",7.87472962566307e-16,-0.701112060957009,0.185,0.793,8.2668911610211e-12,"0"
"LAP3",7.91361618770027e-16,0.673098383445393,0.84,0.673,8.30771427384774e-12,"0"
"GSTP1",8.19141004624744e-16,0.668084876309996,0.864,0.517,8.59934226655057e-12,"0"
"SYCP2",9.03094431545902e-16,-0.742252514872433,0.049,0.568,9.48068534236888e-12,"0"
"FCGR2B",9.66322346718911e-16,0.863523078289223,0.296,0.024,1.01444519958551e-11,"0"
"CETN2",1.36998470970311e-15,-0.596823702755554,0.222,0.759,1.43820994824632e-11,"0"
"KCNAB2",1.47161033442082e-15,0.505945686989887,0.333,0.037,1.54489652907498e-11,"0"
"TMEM159",1.49748611673341e-15,-0.571271714865943,0.321,0.854,1.57206092534674e-11,"0"
"TPM3",1.5257809550502e-15,0.31946518710831,0.951,0.959,1.6017648466117e-11,"0"
"LIMCH1",1.52834933580836e-15,-0.772442986792803,0.074,0.616,1.60446113273161e-11,"0"
"RPL13AP5",1.58789797864087e-15,0.269072764846471,0.988,0.986,1.66697529797718e-11,"0"
"CA12",1.64363373614971e-15,-0.859248037920959,0.025,0.544,1.72548669620997e-11,"0"
"STAT1",1.72843521054875e-15,0.628319020156373,0.852,0.639,1.81451128403408e-11,"0"
"VEGFA",1.74842523173201e-15,-0.568349814251942,0.235,0.806,1.83549680827226e-11,"0"
"SPINT1-AS1",1.76045107727645e-15,-0.740938617899195,0.025,0.541,1.84812154092481e-11,"0"
"AIM2",1.78112050498967e-15,0.667900275490935,0.321,0.034,1.86982030613816e-11,"0"
"SCOC",1.79899881883695e-15,-0.659500896146355,0.259,0.799,1.88858896001503e-11,"0"
"KNOP1",1.89094268290266e-15,-0.595383280403923,0.198,0.796,1.98511162851121e-11,"0"
"PARP15",1.91627906274413e-15,0.643844442196892,0.321,0.034,2.01170976006878e-11,"0"
"EPB41L5",1.96861616522116e-15,-0.714165480374132,0.049,0.568,2.06665325024917e-11,"0"
"ADAM28",2.03554755664096e-15,0.694036024743474,0.346,0.044,2.13691782496168e-11,"0"
"H2AZ1",2.07483085390507e-15,0.310108953543363,0.914,0.942,2.17815743042955e-11,"0"
"MDK",2.21809318716439e-15,-0.756575409289778,0.16,0.677,2.32855422788518e-11,"0"
"RIPOR2",2.23003899194247e-15,0.689300213782664,0.395,0.068,2.3410949337412e-11,"0"
"PLEKHA5",2.67824693777199e-15,-0.807405204121885,0.123,0.639,2.81162363527304e-11,"0"
"TNKS1BP1",2.79941463111584e-15,-0.688666229688895,0.037,0.568,2.9388254797454e-11,"0"
"SERINC2",2.82197055280551e-15,-0.498758409320503,0.062,0.605,2.96250468633523e-11,"0"
"EIF4G2",3.01736472697843e-15,0.291463778473265,0.938,0.973,3.16762949038196e-11,"0"
"SEMA4D",3.21440258719649e-15,0.745601672645477,0.716,0.401,3.37447983603887e-11,"0"
"SP110",3.56054866185427e-15,0.775141732038097,0.753,0.483,3.73786398521462e-11,"0"
"MIR155HG",3.76968197266963e-15,0.709561074798728,0.358,0.051,3.95741213490857e-11,"0"
"DDX24",4.09616374066809e-15,0.433381284039638,0.926,0.857,4.30015269495336e-11,"0"
"TGFBI",4.16289195554302e-15,0.949808387205211,0.494,0.133,4.37020397492906e-11,"0"
"NAPSB",4.78105177360161e-15,0.879943653861127,0.321,0.037,5.01914815192697e-11,"0"
"IFI44",4.78367880338498e-15,0.872487973746859,0.642,0.269,5.02190600779355e-11,"0"
"CREB3L4",4.81664827852075e-15,-0.77144987456157,0.111,0.605,5.05651736279109e-11,"0"
"CLDN7",5.15512878949519e-15,-0.69831938056024,0.025,0.52,5.41185420321205e-11,"0"
"SRSF7",5.51741922571103e-15,0.339312858733995,0.951,0.935,5.79218670315144e-11,"0"
"PFDN5",5.95250242596678e-15,0.281804481051289,0.988,0.983,6.24893704677992e-11,"0"
"TCEA3",6.53640921010965e-15,-0.636584493451494,0.012,0.51,6.86192238877311e-11,"0"
"MARCHF1",6.79037028279429e-15,0.720850163406284,0.346,0.048,7.12853072287744e-11,"0"
"DSTN",7.40205965283471e-15,-0.468054233608957,0.654,0.976,7.77068222354588e-11,"0"
"KLF6",7.43704099048923e-15,0.344249903886748,0.975,0.956,7.8074056318156e-11,"0"
"JUND",7.58906127042587e-15,0.253541018867646,1,0.99,7.96699652169307e-11,"0"
"ARHGAP32",9.01256946448384e-15,-0.586957358237857,0.012,0.507,9.46139542381513e-11,"0"
"NAP1L1",1.00680449806835e-14,0.264654939987166,0.951,0.99,1.05694336207215e-10,"0"
"CD44",1.26666170452345e-14,0.404132436567262,0.914,0.871,1.32974145740872e-10,"0"
"SLAMF1",1.27015078280919e-14,0.69005186948803,0.309,0.034,1.33340429179309e-10,"0"
"CST7",1.29961547889985e-14,0.684541928273877,0.346,0.048,1.36433632974906e-10,"0"
"FLNB",1.33921635097756e-14,-0.520346211832577,0.185,0.762,1.40590932525624e-10,"0"
"TIGIT",1.38856260537317e-14,0.652579142263655,0.346,0.048,1.45771302312075e-10,"0"
"SOX4",1.41485723789841e-14,-0.527029018527105,0.531,0.969,1.48531712834575e-10,"0"
"PLPP5",1.5166280664924e-14,-0.686540365378736,0.185,0.745,1.59215614420372e-10,"0"
"PGRMC1",1.56199637107721e-14,-0.628111595783194,0.173,0.741,1.63978379035685e-10,"0"
"MARVELD2",1.6717654973927e-14,-0.588804274516241,0.037,0.561,1.75501941916286e-10,"0"
"ELF1",1.68225593470607e-14,0.581612873146955,0.877,0.714,1.76603228025443e-10,"0"
"NAMPT",1.71385983704743e-14,0.48164749921997,0.914,0.85,1.7992100569324e-10,"0"
"RGS13",1.73332722364893e-14,0.640148001825581,0.222,0.007,1.81964691938665e-10,"0"
"GPAA1",1.80861153738429e-14,-0.645229126289468,0.136,0.65,1.89868039194603e-10,"0"
"SPIB",1.87563892251114e-14,0.655079383560942,0.235,0.01,1.9690457408522e-10,"0"
"SPTSSA",2.00645443329638e-14,-0.624017355780388,0.099,0.643,2.10637586407454e-10,"0"
"CYRIB",2.13622746256922e-14,0.539328299922664,0.889,0.643,2.24261159020517e-10,"0"
"SRRM1",2.31027755751648e-14,0.258214137097597,0.951,0.966,2.4253293798808e-10,"0"
"FABP5",2.3429186463024e-14,0.714461899255119,0.753,0.452,2.45959599488826e-10,"0"
"RPL10P9",2.4780436173578e-14,0.258373283465943,0.963,0.929,2.60145018950222e-10,"0"
"SCNN1A",2.5122716661482e-14,-0.651055530903188,0.012,0.497,2.63738279512239e-10,"0"
"SOX11",2.55619910489125e-14,-0.737721782965514,0.062,0.575,2.68349782031483e-10,"0"
"TANK",2.66499156007115e-14,0.560945763579135,0.877,0.663,2.79770813976269e-10,"0"
"RSAD2",2.71539423874686e-14,0.828267735008163,0.494,0.133,2.85062087183645e-10,"0"
"SDC4",2.91400670789934e-14,-0.572936922280296,0.383,0.918,3.05912424195272e-10,"0"
"RPL15P3",2.99607579980796e-14,0.256570901637923,0.975,0.959,3.1452803746384e-10,"0"
"IRX5",3.6307559063343e-14,-0.551361207184186,0.037,0.52,3.81156755046974e-10,"0"
"TCF7L2",3.70176976810559e-14,-0.662235430065524,0.136,0.68,3.88611790255725e-10,"0"
"RBFOX2",3.90793996499394e-14,-0.579204536545742,0.037,0.551,4.10255537525064e-10,"0"
"TACC2",4.0475804872978e-14,-0.631641124010728,0.012,0.497,4.24914999556523e-10,"0"
"ST8SIA6-AS1",4.06017424388982e-14,-0.735920029822101,0,0.476,4.26237092123553e-10,"0"
"IRX3",4.335195601629e-14,-0.594035500704541,0.062,0.554,4.55108834259013e-10,"0"
"TBX3",4.44920347295895e-14,-0.586999506417843,0.062,0.558,4.6707738059123e-10,"0"
"YAP1",5.05265394324475e-14,-0.546317922244743,0.025,0.514,5.30427610961834e-10,"0"
"MYO5B",5.08796145891312e-14,-0.678372674943232,0.049,0.544,5.34134193956699e-10,"0"
"LRP6",5.0976388337557e-14,-0.612181064139894,0.025,0.497,5.35150124767674e-10,"0"
"TCEAL4",5.38100616925652e-14,-0.638627973732132,0.259,0.813,5.64898027648549e-10,"0"
"DSC2",5.42718094141238e-14,-0.593185031133985,0.074,0.605,5.69745455229471e-10,"0"
"CTSC",5.55066558717265e-14,0.916809226659734,0.691,0.408,5.82708873341385e-10,"0"
"SPTBN1",5.77964632480429e-14,-0.542570932254693,0.333,0.864,6.06747271177954e-10,"0"
"RPL23AP42",6.29961154624085e-14,0.250531720971494,0.963,0.976,6.61333220124364e-10,"0"
"SAMD12",7.16266992353452e-14,-0.470425327456709,0.074,0.602,7.51937088572654e-10,"0"
"DOCK11",7.35800396040405e-14,0.518447011710336,0.358,0.058,7.72443255763217e-10,"0"
"C3orf14",7.53907812187532e-14,-0.69111498427967,0.173,0.704,7.91452421234471e-10,"0"
"GRB7",7.65416260954671e-14,-0.741928230704563,0.099,0.568,8.03533990750214e-10,"0"
"DDAH1",7.693401605582e-14,-0.720382303091703,0.049,0.541,8.07653300553999e-10,"0"
"WTAP",7.922604267984e-14,0.26977965475579,0.988,0.969,8.3171499605296e-10,"0"
"RHOG",8.25551148104097e-14,0.747065189466978,0.679,0.333,8.66663595279681e-10,"0"
